scenario,propulsion,L,freq,speed,Re,mu,rho
bacteria,Fin,6.50512608455415e-07,21.36914933341561,3.1518029576502575e-13,2.050287563318561e-13,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,24.15342501085948,4.026632898047362e-13,2.619375469801177e-13,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,27.300475589964165,5.144284942133377e-13,3.3464222163450965e-13,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,30.85756852716052,6.572157988040041e-13,4.2752716359810193e-13,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,34.878129953107454,8.396358503760219e-13,5.461937071807866e-13,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,39.422547112067946,1.072689309230353e-12,6.977979206096742e-13,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,44.55907535446155,1.3704302330789476e-12,8.914821456263487e-13,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,50.36486330526272,1.7508135930563405e-12,1.1389263173382775e-12,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,56.9271116058699,2.2367780304458705e-12,1.455052311121109e-12,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,64.34438263328994,2.8576291486905344e-12,1.8589237915129065e-12,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,72.72808086810285,3.6508067587405885e-12,2.3748958275949996e-12,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,82.20412614574906,4.664142649714585e-12,3.0340836012739858e-12,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,92.91484492271181,5.958745037492209e-12,3.876238777459817e-12,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,105.0211079636667,7.612683635047239e-12,4.95214668878043e-12,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,118.7047465568134,9.725697569026276e-12,6.3266888946757726e-12,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,134.17128354799115,1.2425210048804013e-11,8.082755799453932e-12,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,151.65302021262917,1.5874012496651394e-11,1.0326245275850553e-11,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,171.41252532913143,2.0280081522839764e-11,1.3192448731110961e-11,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,193.74657885819826,2.5909120748586108e-11,1.6854209720949065e-11,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,218.9906294605915,3.310058379896453e-11,2.1532347108461466e-11,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,247.52383280349636,4.228814471636574e-11,2.750897132618315e-11,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,279.7747463288545,5.4025850242302186e-11,3.514449676514161e-11,0.001,1000.0
bacteria,Fin,6.50512608455415e-07,316.22776601683796,6.902153105467123e-11,4.4899376205960615e-11,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,1.0,7.872767905134506e-16,5.84152209999397e-16,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,1.13029417474705,1.0057972110451823e-15,7.462923722927092e-16,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,1.2775649214671148,1.2849712349407542e-15,9.534369559996214e-16,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,1.4440241885954521,1.6416341748545424e-15,1.218077609815469e-15,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,1.632172128563275,2.0972942356757038e-15,1.5561732259246976e-15,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,1.8448346490995629,2.6794295454943455e-15,1.9881123251676257e-15,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,2.085205857248754,3.4231451968659654e-15,2.5399425665704433e-15,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,2.356896033596695,4.3732902246042865e-15,3.2449415255913186e-15,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,2.6639858572587722,5.5871621823489756e-15,4.145623465307082e-15,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,3.0110876960681163,7.137962414715882e-15,5.296303116886661e-15,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,3.4034148825183075,9.119210391790378e-15,6.766371075590351e-15,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,3.8468600159578585,1.1650383308027567e-14,8.644478331802309e-15,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,4.348083467104511,1.4884121035978452e-14,1.1043882281090543e-14,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,4.914613414182186,1.9015430922431035e-14,1.4109276599129191e-14,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,5.5549589131838335,2.4293447513069422e-14,1.8025516850317214e-14,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,6.2787377005308915,3.103645636418448e-14,2.3028768019268137e-14,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,7.096820647674755,3.965108793750157e-14,2.942074620600193e-14,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,8.021495037291361,5.06568390469184e-14,3.758691331614401e-14,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,9.066649113412797,6.47174005986811e-14,4.80197219588807e-14,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,10.24798067736599,8.268068081329959e-14,6.134831231318832e-14,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,11.583232862547103,1.0562993748991089e-13,7.837645180240506e-14,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,13.09246062927559,1.3494910279358068e-13,1.0013100549159291e-13,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,14.798331982375295,1.724062399120593e-13,1.2792386016693457e-13,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,16.726468435651757,2.2026016435290848e-13,1.6343103636735963e-13,0.001,1000.0
bacteria,Fin,7.41990894483783e-07,18.905829836907586,2.8139665957258084e-13,2.0879375914100784e-13,0.001,1000.0
