scenario,propulsion,L,freq,speed,Re,mu,rho
fish,Flagella,0.013010252169108316,12.775649214671155,0.0008523503241272281,11.089292653316445,0.001,1000.0
fish,Flagella,0.013010252169108316,14.22956059391979,0.0008963833519497202,11.66217344905643,0.001,1000.0
fish,Flagella,0.013010252169108316,15.848931924611133,0.0009424812215639985,12.261918357196866,0.001,1000.0
fish,Flagella,0.014839817889675654,0.1,5.318781030471056e-05,0.7892974188725189,0.001,1000.0
fish,Flagella,0.014839817889675654,0.11138033265330273,5.758218526089033e-05,0.854509142961178,0.001,1000.0
fish,Flagella,0.014839817889675654,0.12405578501960376,6.226228912681741e-05,0.9239610320363029,0.001,1000.0
fish,Flagella,0.014839817889675654,0.13817374603050078,6.71461498648843e-05,0.9964366359877523,0.001,1000.0
fish,Flagella,0.014839817889675654,0.15389837796830147,7.214884654098015e-05,1.0706757436183008,0.001,1000.0
fish,Flagella,0.014839817889675654,0.17141252532913134,7.744217034715429e-05,1.1492277049330097,0.001,1000.0
fish,Flagella,0.014839817889675654,0.19091984092101327,8.310986207636181e-05,1.23333521804927,0.001,1000.0
fish,Flagella,0.014839817889675654,0.21264715391898104,8.914677038854108e-05,1.3229218380186798,0.001,1000.0
fish,Flagella,0.014839817889675654,0.2368471074127418,9.555731752749028e-05,1.4180531901338673,0.001,1000.0
fish,Flagella,0.014839817889675654,0.263801096116037,0.00010234779252325125,1.5188226024553562,0.001,1000.0
fish,Flagella,0.014839817889675654,0.2938225383971009,0.00010953147157539849,1.6254270913670987,0.001,1000.0
fish,Flagella,0.014839817889675654,0.3272605206770692,0.00011711816144316988,1.7380121873902739,0.001,1000.0
fish,Flagella,0.014839817889675654,0.36450385657305023,0.00012512673175201871,1.856857912330254,0.001,1000.0
fish,Flagella,0.014839817889675654,0.4059856079851809,0.00013357241790944407,1.9821903568598007,0.001,1000.0
fish,Flagella,0.014839817889675654,0.45218812069842806,0.0001424730821847207,2.114274593802048,0.001,1000.0
fish,Flagella,0.014839817889675654,0.5036486330526273,0.00015184871421574422,2.2534072657430473,0.001,1000.0
fish,Flagella,0.014839817889675654,0.5609655228978283,0.00016172036765426886,2.399900805040743,0.001,1000.0
fish,Flagella,0.014839817889675654,0.6248052654739402,0.00017210956530014,2.5540746061253174,0.001,1000.0
fish,Flagella,0.014839817889675654,0.695910183120226,0.0001830398373647088,2.716277853048128,0.001,1000.0
fish,Flagella,0.014839817889675654,0.7751070769275159,0.00019453536609092347,2.886869405890689,0.001,1000.0
fish,Flagella,0.014839817889675654,0.8633168407011585,0.00020662281753791562,3.0662449841143484,0.001,1000.0
fish,Flagella,0.014839817889675654,0.9615651690249339,0.00021932952096231665,3.2548101489105776,0.001,1000.0
fish,Flagella,0.014839817889675654,1.0709944839382644,0.00023268375119480945,3.4529844936175715,0.001,1000.0
fish,Flagella,0.014839817889675654,1.1928772189089618,0.0002467153461297973,3.661210807154487,0.001,1000.0
fish,Flagella,0.014839817889675654,1.3286306145662679,0.00026145688844990487,3.8799726105978305,0.001,1000.0
fish,Flagella,0.014839817889675654,1.4798331982375295,0.0002769408463758834,4.109751726430751,0.001,1000.0
fish,Flagella,0.014839817889675654,1.64824313891097,0.0002932024856274944,4.35107149151226,0.001,1000.0
fish,Flagella,0.014839817889675654,1.8358186910542769,0.000310278318513929,4.604473741861483,0.001,1000.0
fish,Flagella,0.014839817889675654,2.0447409650077613,0.0003282062975847572,4.870521686402491,0.001,1000.0
fish,Flagella,0.014839817889675654,2.277439288723997,0.0003470267633067993,5.149813970316479,0.001,1000.0
fish,Flagella,0.014839817889675654,2.536619455757801,0.00036678133856277525,5.442968269603054,0.001,1000.0
fish,Flagella,0.014839817889675654,2.8252951879714354,0.00038751408637138903,5.7506384714354555,0.001,1000.0
fish,Flagella,0.014839817889675654,3.1468231788003393,0.0004092705671466153,6.0735006840600425,0.001,1000.0
fish,Flagella,0.014839817889675654,3.5049421245590535,0.00043209865715828396,6.412265382602329,0.001,1000.0
fish,Flagella,0.014839817889675654,3.90381619763961,0.00045604836578021354,6.767674697062559,0.001,1000.0
fish,Flagella,0.014839817889675654,4.348083467104513,0.0004811720676539296,7.140505857583008,0.001,1000.0
fish,Flagella,0.014839817889675654,4.842909829704266,0.000507524070272848,7.531564777476013,0.001,1000.0
fish,Flagella,0.014839817889675654,5.394049078424108,0.0005351612364207554,7.941695290097669,0.001,1000.0
fish,Flagella,0.014839817889675654,6.007909807031181,0.0005641430044034162,8.371779449081188,0.001,1000.0
fish,Flagella,0.014839817889675654,6.691629928581731,0.0005945309435232719,8.822730931662395,0.001,1000.0
fish,Flagella,0.014839817889675654,7.453159674382296,0.000626389762243007,9.295509999643455,0.001,1000.0
fish,Flagella,0.014839817889675654,8.301354038508816,0.0006597864943275795,9.7911114218888,0.001,1000.0
fish,Flagella,0.014839817889675654,9.2460757428195,0.0006947910957521014,10.310573332329385,0.001,1000.0
fish,Flagella,0.014839817889675654,10.298309919728695,0.0007314764089194978,10.854976698959266,0.001,1000.0
fish,Flagella,0.014839817889675654,11.470291846261892,0.0007699182558204125,11.425446706311634,0.001,1000.0
fish,Flagella,0.014839817889675654,12.775649214671155,0.0008101956111266369,12.023155324133768,0.001,1000.0
fish,Flagella,0.014839817889675654,14.22956059391979,0.0008523903729728678,12.649317905830067,0.001,1000.0
fish,Flagella,0.014839817889675654,15.848931924611133,0.0008965879686104741,13.305202176253665,0.001,1000.0
fish,Flagella,0.01692666615037876,0.1,4.929422617716265e-05,0.8343869096420936,0.001,1000.0
fish,Flagella,0.01692666615037876,0.11138033265330273,5.335804615796865e-05,0.9031738337524355,0.001,1000.0
fish,Flagella,0.01692666615037876,0.12405578501960376,5.7654286288524714e-05,0.9758948561442176,0.001,1000.0
fish,Flagella,0.01692666615037876,0.13817374603050078,6.210471743006494e-05,1.051225818302318,0.001,1000.0
fish,Flagella,0.01692666615037876,0.15389837796830147,6.678010488383117e-05,1.1303645408558884,0.001,1000.0
fish,Flagella,0.01692666615037876,0.17141252532913134,7.177054150802347e-05,1.2148359955382146,0.001,1000.0
fish,Flagella,0.01692666615037876,0.19091984092101327,7.708504444386822e-05,1.3047928124884667,0.001,1000.0
fish,Flagella,0.01692666615037876,0.21264715391898104,8.272757789789586e-05,1.400302092507136,0.001,1000.0
fish,Flagella,0.01692666615037876,0.2368471074127418,8.87096823525827e-05,1.5015591774883137,0.001,1000.0
fish,Flagella,0.01692666615037876,0.263801096116037,9.50406435621121e-05,1.6087212442930159,0.001,1000.0
fish,Flagella,0.01692666615037876,0.2938225383971009,0.00010173548550726276,1.7220425988281336,0.001,1000.0
fish,Flagella,0.01692666615037876,0.3272605206770692,0.0001088062769689916,1.8417275253197662,0.001,1000.0
fish,Flagella,0.01692666615037876,0.36450385657305023,0.00011626922052615002,1.968050279410907,0.001,1000.0
fish,Flagella,0.01692666615037876,0.4059856079851809,0.00012414209352567428,2.1013117723181853,0.001,1000.0
fish,Flagella,0.01692666615037876,0.45218812069842806,0.00013244070828083397,2.2417796537893806,0.001,1000.0
fish,Flagella,0.01692666615037876,0.5036486330526273,0.00014118498195995831,2.3897910550834625,0.001,1000.0
fish,Flagella,0.01692666615037876,0.5609655228978283,0.00015039449585563925,2.5456774222029277,0.001,1000.0
fish,Flagella,0.01692666615037876,0.6248052654739402,0.00016009113644167066,2.7098092201828945,0.001,1000.0
fish,Flagella,0.01692666615037876,0.695910183120226,0.00017029627930173247,2.8825482663920825,0.001,1000.0
fish,Flagella,0.01692666615037876,0.7751070769275159,0.0001810341336111379,3.064304341458793,0.001,1000.0
fish,Flagella,0.01692666615037876,0.8633168407011585,0.00019232914341766588,3.2554912016191473,0.001,1000.0
fish,Flagella,0.01692666615037876,0.9615651690249339,0.00020420793056385542,3.456559465914108,0.001,1000.0
fish,Flagella,0.01692666615037876,1.0709944839382644,0.00021669760468587452,3.66796801010455,0.001,1000.0
fish,Flagella,0.01692666615037876,1.1928772189089618,0.00022982710306728888,3.8902066459286893,0.001,1000.0
fish,Flagella,0.01692666615037876,1.3286306145662679,0.00024362648300790685,4.123784143265763,0.001,1000.0
fish,Flagella,0.01692666615037876,1.4798331982375295,0.00025812826415238784,4.36925095128425,0.001,1000.0
fish,Flagella,0.01692666615037876,1.64824313891097,0.00027336525915710915,4.627162478864157,0.001,1000.0
fish,Flagella,0.01692666615037876,1.8358186910542769,0.0002893728214704876,4.898117142024098,0.001,1000.0
fish,Flagella,0.01692666615037876,2.0447409650077613,0.0003061874322412043,5.182732444988583,0.001,1000.0
fish,Flagella,0.01692666615037876,2.277439288723997,0.00032384783268445187,5.481664147373436,0.001,1000.0
fish,Flagella,0.01692666615037876,2.536619455757801,0.0003423940974219914,5.79559057892231,0.001,1000.0
fish,Flagella,0.01692666615037876,2.8252951879714354,0.00036186863308386566,6.125229542504501,0.001,1000.0
fish,Flagella,0.01692666615037876,3.1468231788003393,0.00038231520508822417,6.4713218407419575,0.001,1000.0
fish,Flagella,0.01692666615037876,3.5049421245590535,0.00040378054745229147,6.834658524742107,0.001,1000.0
fish,Flagella,0.01692666615037876,3.90381619763961,0.00042631242780317557,7.216048141181801,0.001,1000.0
fish,Flagella,0.01692666615037876,4.348083467104513,0.00044996165502949307,7.616350715156126,0.001,1000.0
fish,Flagella,0.01692666615037876,4.842909829704266,0.0004747808191055024,8.03645641960221,0.001,1000.0
fish,Flagella,0.01692666615037876,5.394049078424108,0.0005008250251608135,8.477298000652134,0.001,1000.0
fish,Flagella,0.01692666615037876,6.007909807031181,0.0005281519274993182,8.939851353460007,0.001,1000.0
fish,Flagella,0.01692666615037876,6.691629928581731,0.000556821350295847,9.425129101860907,0.001,1000.0
fish,Flagella,0.01692666615037876,7.453159674382296,0.0005868961920390167,9.934195907573017,0.001,1000.0
fish,Flagella,0.01692666615037876,8.301354038508816,0.0006184417197211871,10.468156523186648,0.001,1000.0
fish,Flagella,0.01692666615037876,9.2460757428195,0.000651526111428696,11.028164976408009,0.001,1000.0
fish,Flagella,0.01692666615037876,10.298309919728695,0.0006862204394463894,11.615424284075239,0.001,1000.0
fish,Flagella,0.01692666615037876,11.470291846261892,0.0007225987676472856,12.231188100640717,0.001,1000.0
fish,Flagella,0.01692666615037876,12.775649214671155,0.0007607383218768319,12.876763602208513,0.001,1000.0
fish,Flagella,0.01692666615037876,14.22956059391979,0.0008007192943914534,13.553508176330979,0.001,1000.0
fish,Flagella,0.01692666615037876,15.848931924611133,0.0008426254074973228,14.262838962534046,0.001,1000.0
fish,Flagella,0.019306977288832496,0.1,4.5155626854903635e-05,0.8718186621506192,0.001,1000.0
fish,Flagella,0.019306977288832496,0.11138033265330273,4.886968719435883e-05,0.9435259407738341,0.001,1000.0
fish,Flagella,0.019306977288832496,0.12405578501960376,5.276153852291407e-05,1.0186658259857628,0.001,1000.0
fish,Flagella,0.019306977288832496,0.13817374603050078,5.6843632159838885e-05,1.0974787151247578,0.001,1000.0
fish,Flagella,0.019306977288832496,0.15389837796830147,6.117753488546846e-05,1.1811532766204973,0.001,1000.0
fish,Flagella,0.019306977288832496,0.17141252532913134,6.579385907225491e-05,1.2702805428526716,0.001,1000.0
fish,Flagella,0.019306977288832496,0.19091984092101327,7.06979727804226e-05,1.364964154838117,0.001,1000.0
fish,Flagella,0.019306977288832496,0.21264715391898104,7.589995457886783e-05,1.4653986992776191,0.001,1000.0
fish,Flagella,0.019306977288832496,0.2368471074127418,8.141077739086222e-05,1.5717960301515748,0.001,1000.0
fish,Flagella,0.019306977288832496,0.263801096116037,8.724307145674248e-05,1.6843999992233176,0.001,1000.0
fish,Flagella,0.019306977288832496,0.2938225383971009,9.340812458227959e-05,1.8034285399025085,0.001,1000.0
fish,Flagella,0.019306977288832496,0.3272605206770692,9.992114047532505e-05,1.9291751898313423,0.001,1000.0
fish,Flagella,0.019306977288832496,0.36450385657305023,0.00010679671168060494,2.0619216869394315,0.001,1000.0
fish,Flagella,0.019306977288832496,0.4059856079851809,0.00011405044299926591,2.201969312768112,0.001,1000.0
fish,Flagella,0.019306977288832496,0.45218812069842806,0.00012169947245421761,2.3496489507364755,0.001,1000.0
fish,Flagella,0.019306977288832496,0.5036486330526273,0.00012976184965973208,2.5053090843373442,0.001,1000.0
fish,Flagella,0.019306977288832496,0.5609655228978283,0.00013825572242357414,2.6693000928830757,0.001,1000.0
fish,Flagella,0.019306977288832496,0.6248052654739402,0.00014720211867661045,2.842027962157344,0.001,1000.0
fish,Flagella,0.019306977288832496,0.695910183120226,0.00015662175781788287,3.023892721126888,0.001,1000.0
fish,Flagella,0.019306977288832496,0.7751070769275159,0.00016653658901747163,3.2153181419199557,0.001,1000.0
fish,Flagella,0.019306977288832496,0.8633168407011585,0.0001769704757226979,3.4167649555720105,0.001,1000.0
fish,Flagella,0.019306977288832496,0.9615651690249339,0.00018794779225709553,3.6287037565939517,0.001,1000.0
fish,Flagella,0.019306977288832496,1.0709944839382644,0.00019949426710231302,3.851631284196641,0.001,1000.0
fish,Flagella,0.019306977288832496,1.1928772189089618,0.00021163782489681536,4.086086678740722,0.001,1000.0
fish,Flagella,0.019306977288832496,1.3286306145662679,0.00022440687422002454,4.332618424023904,0.001,1000.0
fish,Flagella,0.019306977288832496,1.4798331982375295,0.00023783133515331502,4.591804186377763,0.001,1000.0
