scenario,propulsion,L,freq,speed,Re,mu,rho
fish,Fin,0.014839817889675654,2.8252951879714354,0.0072743195792534,107.94957782742247,0.001,1000.0
fish,Fin,0.014839817889675654,3.1468231788003393,0.008663205117474412,128.56038628422644,0.001,1000.0
fish,Fin,0.014839817889675654,3.5049421245590535,0.010227939431265458,151.7807585466122,0.001,1000.0
fish,Fin,0.014839817889675654,3.90381619763961,0.011984077989728545,177.84153494324192,0.001,1000.0
fish,Fin,0.014839817889675654,4.348083467104513,0.013949442841897579,207.0071914361997,0.001,1000.0
fish,Fin,0.014839817889675654,4.842909829704266,0.01614501242477288,239.58904421018028,0.001,1000.0
fish,Fin,0.014839817889675654,5.394049078424108,0.018595896925299418,275.95972386662277,0.001,1000.0
fish,Fin,0.014839817889675654,6.007909807031181,0.021332103772110367,316.5645351817809,0.001,1000.0
fish,Fin,0.014839817889675654,6.691629928581731,0.0243890886935312,361.9296347071505,0.001,1000.0
fish,Fin,0.014839817889675654,7.453159674382296,0.027808190629297572,412.66848478016107,0.001,1000.0
fish,Fin,0.014839817889675654,8.301354038508816,0.03163664637218732,469.4820708033278,0.001,1000.0
fish,Fin,0.014839817889675654,9.2460757428195,0.03592767076903076,533.1600914126396,0.001,1000.0
fish,Fin,0.014839817889675654,10.298309919728695,0.04074044375251006,604.5807660318235,0.001,1000.0
fish,Fin,0.014839817889675654,11.470291846261892,0.046140383462267766,684.7148879398559,0.001,1000.0
fish,Fin,0.014839817889675654,12.775649214671155,0.05219955876435404,774.6319459844366,0.001,1000.0
fish,Fin,0.014839817889675654,14.22956059391979,0.058997452689327184,875.5114538643705,0.001,1000.0
fish,Fin,0.014839817889675654,15.848931924611133,0.06662198182871994,988.6580777874844,0.001,1000.0
fish,Fin,0.01692666615037876,0.1,3.8691795226607566e-07,0.006549231005596048,0.001,1000.0
fish,Fin,0.01692666615037876,0.11138033265330273,4.745817483484362e-07,0.008033086815357046,0.001,1000.0
