velocity,reynolds,efficiency,thrust,drag,power,L,freq,rho,mu,propulsion,scale,environment
1.0604575839479917,408978.2374031502,0.9999971813522686,44.24420104687879,28.876976846432903,46.91909854588229,0.38566204211634725,10.0,1000.0,0.001,Fin,fish,
2.0388344976043102e-05,7.863010758833352,0.11556594786373212,0.0003241681169779876,1.9609876523245137e-07,6.609251399181505e-09,0.38566204211634725,10.0,1000.0,0.001,Flagella,fish,
1.3457536359278128,658598.4954911551,0.9999983197257198,114.72285734176842,74.88087366636167,154.38870239171263,0.4893900918477494,10.0,1000.0,0.001,Fin,fish,
1.6067869616039078e-05,7.863456187191026,0.11555952480320295,0.0005219666305959619,1.961117780182779e-07,8.386891764339148e-09,0.4893900918477494,10.0,1000.0,0.001,Flagella,fish,
1.7077707190649252,1060554.549405653,0.9999989983215648,297.4701233328694,194.16988155987028,508.0107664245063,0.6210169418915616,10.0,1000.0,0.001,Fin,fish,
1.2662670369388149e-05,7.8637328289783195,0.1155555359825095,0.0008404740662461735,1.9611985994845543e-07,1.0642646054894593e-08,0.6210169418915616,10.0,1000.0,0.001,Flagella,fish,
2.167144416082362,1707810.0987123735,0.9999994028512191,771.3236233961378,503.48502604076634,1671.5696834353546,0.7880462815669912,10.0,1000.0,0.001,Fin,fish,
9.978988317206537e-06,7.863904637175057,0.11555305886064399,0.0013533544954087934,1.9612487926089915e-07,1.3505108698723297e-08,0.7880462815669912,10.0,1000.0,0.001,Flagella,fish,
2.7500613202023696,2750061.3202023697,0.999999644007545,1999.999287642076,1305.5301902013866,5500.120681376767,1.0,10.0,1000.0,0.001,Fin,fish,
7.864011336431703e-06,7.864011336431703,0.11555152052729603,0.0021792263751929195,1.9612799645346574e-07,1.7137460919168087e-08,1.0,10.0,1000.0,0.001,Flagella,fish,
5.305164769729701e-17,2.6525823848648507e-16,0.02,2.5000000000000017e-24,2.4999999999999988e-24,1.3262911924324262e-40,5e-06,0.1,1000.0,0.001,Fin,bacteria,
7.625755612929306e-07,0.07625755612929305,0.02,4.0000000000000025e-07,1.435986238249448e-09,3.050302245171724e-13,0.1,0.1,1000.0,0.001,Fin,fish,
1.1999276416000714e-07,5.999638208000358e-07,1.1999996329173275,5.654865046625288e-15,5.654865046625276e-15,6.78542887896376e-22,5e-06,0.1,1000.0,0.001,Flagella,bacteria,
3.7069530105857744e-06,0.37069530105857745,0.8952149988102412,1.6878435776647925e-06,6.981390703282241e-09,6.256756831622367e-12,0.1,0.1,1000.0,0.001,Flagella,fish,
8.507992179904593e-17,4.253996089952297e-16,0.02,4.009296859378328e-24,4.009296859378322e-24,3.411106632650686e-40,5e-06,0.12663801734674032,1000.0,0.001,Fin,bacteria,
1.3069099475384776e-06,0.13069099475384777,0.030490182897570692,9.764882918053651e-07,2.4599607120622464e-09,1.2761822622152873e-12,0.1,0.12663801734674032,1000.0,0.001,Fin,fish,
1.5195402931595362e-07,7.597701465797683e-07,1.1999996329173275,7.161208978680089e-15,7.161208978680076e-15,1.0881745590840246e-21,5e-06,0.12663801734674032,1000.0,0.001,Flagella,bacteria,
4.537963203382069e-06,0.45379632033820694,0.8426529059757365,2.0120202974182257e-06,8.546646612060646e-09,9.130474074141755e-12,0.1,0.12663801734674032,1000.0,0.001,Flagella,fish,
1.3644426530602372e-16,6.822213265301186e-16,0.02,6.4297845226483625e-24,6.4297845226483515e-24,8.773072252687983e-40,5e-06,0.160371874375133,1000.0,0.001,Fin,bacteria,
3.1389818921784032e-06,0.31389818921784035,0.07529730200845872,3.864034452980538e-06,5.902952197928619e-09,1.212913417865939e-11,0.1,0.160371874375133,1000.0,0.001,Fin,fish,
1.92427676175144e-07,9.6213838087572e-07,1.1999996329173275,9.068813068657212e-15,9.0688130686572e-15,1.7450906244684838e-21,5e-06,0.160371874375133,1000.0,0.001,Flagella,bacteria,
5.524455855085957e-06,0.5524455855085958,0.7868633613035678,2.379368011198672e-06,1.0404825690183666e-08,1.3144713540870732e-11,0.1,0.160371874375133,1000.0,0.001,Flagella,fish,
2.188182257486408e-16,1.094091128743204e-15,0.02,1.0311565957253384e-23,1.0311565957253372e-23,2.2563585674562702e-39,5e-06,0.20309176209047358,1000.0,0.001,Fin,bacteria,
1.238336083823507e-05,1.238336083823507,0.26543593934297577,2.1837684623236226e-05,2.520296925819161e-08,2.7042392856111164e-10,0.1,0.20309176209047358,1000.0,0.001,Fin,fish,
2.4368033207133585e-07,1.2184016603566792e-06,1.199999545106548,1.1484564226638811e-14,1.1484564226638786e-14,2.79856242444193e-21,5e-06,0.20309176209047358,1000.0,0.001,Flagella,bacteria,
6.686296213588103e-06,0.6686296213588103,0.7290630422104979,2.791935898964294e-06,1.259336580548081e-08,1.8667710429825656e-11,0.1,0.20309176209047358,1000.0,0.001,Flagella,fish,
3.509228901074821e-16,1.7546144505374106e-15,0.02,1.6536851603075386e-23,1.6536851603075363e-23,5.8031597578297635e-39,5e-06,0.2571913809059345,1000.0,0.001,Fin,bacteria,
5.776830764116973e-05,5.776830764116973,0.6579617243385063,8.69519649753626e-05,1.3678380658803047e-07,5.023067862700962e-09,0.1,0.2571913809059345,1000.0,0.001,Fin,fish,
3.0858189450946757e-07,1.542909472547338e-06,1.1999994121698665,1.454382282635465e-14,1.4543822826354625e-14,4.487960401166557e-21,5e-06,0.2571913809059345,1000.0,0.001,Flagella,bacteria,
8.044310383636984e-06,0.8044310383636984,0.6705554474589953,3.252011920738058e-06,1.515151514519789e-08,2.6160193261704412e-11,0.1,0.2571913809059345,1000.0,0.001,Flagella,fish,
5.627816164766972e-16,2.8139080823834864e-15,0.02,2.652045887848622e-23,2.652045887848617e-23,1.492522671733825e-38,5e-06,0.3257020655659783,1000.0,0.001,Fin,bacteria,
0.0001776179476876543,17.76179476876543,0.8668877935441979,0.00018386960053670128,5.256064794162324e-07,3.26585410894777e-08,0.1,0.3257020655659783,1000.0,0.001,Fin,fish,
3.907658822856875e-07,1.953829411428438e-06,1.1999992403913489,1.841800623720167e-14,1.8418006237201643e-14,7.197128457223406e-21,5e-06,0.3257020655659783,1000.0,0.001,Flagella,bacteria,
9.620468312528667e-06,0.9620468312528667,0.6126009867703798,3.7624516339796162e-06,1.8120675953391178e-08,3.6196546722122605e-11,0.1,0.3257020655659783,1000.0,0.001,Flagella,fish,
9.025434269821988e-16,4.512717134910995e-15,0.02,4.2531356996314765e-23,4.2531356996314677e-23,3.838639669765725e-38,5e-06,0.41246263829013524,1000.0,0.001,Fin,bacteria,
0.0003997624960123987,39.97624960123988,0.9401672784132887,0.00031986106846252824,1.5156442696803105e-06,1.2786845910577304e-07,0.1,0.41246263829013524,1000.0,0.001,Fin,fish,
4.948323315676402e-07,2.474161657838201e-06,1.1999990184266371,2.3324193619297716e-14,2.332419361929767e-14,1.1541565110572165e-20,5e-06,0.41246263829013524,1000.0,0.001,Flagella,bacteria,
1.1437738990574802e-05,1.1437738990574802,0.5563222636359424,4.3270705617592235e-06,2.3236941226346754e-08,4.9491903679201887e-11,0.1,0.41246263829013524,1000.0,0.001,Flagella,fish,
1.4474258109005183e-15,7.237129054502591e-15,0.02,6.820833441216922e-23,6.820833441216913e-23,9.872650374670777e-38,5e-06,0.5223345074266842,1000.0,0.001,Fin,bacteria,
0.0007734205333745131,77.3420533374513,0.9698524195240051,0.0005291936430555619,3.829267040418773e-06,4.0928922967043435e-07,0.1,0.5223345074266842,1000.0,0.001,Fin,fish,
6.266044298381444e-07,3.1330221491907227e-06,1.1999987316209828,2.953728930203475e-14,2.95372893020347e-14,1.8508196322065807e-20,5e-06,0.5223345074266842,1000.0,0.001,Flagella,bacteria,
1.3521777874629754e-05,1.3521777874629755,0.502594162686076,4.950600283311763e-06,2.7746481290832104e-08,6.694091737702079e-11,0.1,0.5223345074266842,1000.0,0.001,Flagella,fish,
2.321263903129615e-15,1.1606319515648074e-14,0.02,1.0938698437685467e-22,1.0938698437685448e-22,2.539160583061959e-37,5e-06,0.6614740641230149,1000.0,0.001,Fin,bacteria,
0.0013840423037617007,138.4042303761701,0.9837435167629186,0.0008608520139739198,9.137244607727908e-06,1.1914556046183637e-06,0.1,0.6614740641230149,1000.0,0.001,Fin,fish,
7.934530089827202e-07,3.967265044913601e-06,1.1999983610450906,3.740542599876094e-14,3.740542599876089e-14,2.967944781099734e-20,5e-06,0.6614740641230149,1000.0,0.001,Flagella,bacteria,
1.5900440077151085e-05,1.5900440077151086,0.4520557694395417,5.6390234307464726e-06,3.2979710788311344e-08,8.966295415423522e-11,0.1,0.6614740641230149,1000.0,0.001,Flagella,fish,
3.722654430639725e-15,1.8613272153198624e-14,0.02,1.7542595716759572e-22,1.7542595716759536e-22,6.530502166991648e-37,5e-06,0.8376776400682918,1000.0,0.001,Fin,bacteria,
0.002370603774975049,237.0603774975049,0.9908711739859734,0.0013905809714282991,2.1333487896833754e-05,3.296516500276397e-06,0.1,0.8376776400682918,1000.0,0.001,Fin,fish,
1.0047066763384915e-06,5.023533381692457e-06,1.1999978822513193,4.7369470964726594e-14,4.7369470964726493e-14,4.7592423732883134e-20,5e-06,0.8376776400682918,1000.0,0.001,Flagella,bacteria,
1.860444374228822e-05,1.8604443742288224,0.40511090738871586,6.399646302089797e-06,3.903463262841588e-08,1.1906185959777248e-10,0.1,0.8376776400682918,1000.0,0.001,Flagella,fish,
5.970090686919162e-15,2.985045343459581e-14,0.02,2.813338956501914e-22,2.81333895650191e-22,1.6795888703358948e-36,5e-06,1.0608183551394483,1000.0,0.001,Fin,bacteria,
0.003955183531884744,395.5183531884744,0.9947429618858156,0.0022388257774879714,4.958618738026369e-05,8.854966845879483e-06,0.1,1.0608183551394483,1000.0,0.001,Fin,fish,
1.2721699152714653e-06,6.360849576357326e-06,1.1999972636698868,5.998772793455351e-14,5.998772793455341e-14,7.631458276382864e-20,5e-06,1.0608183551394483,1000.0,0.001,Flagella,bacteria,
2.1668085778789118e-05,2.166808577878912,0.36195513603306245,7.241120522479704e-06,4.602430547965697e-08,1.569012206156405e-10,0.1,1.0608183551394483,1000.0,0.001,Flagella,fish,
9.574346336490259e-15,4.7871731682451293e-14,0.02,4.511804417067929e-22,4.511804417067921e-22,4.319757809151489e-36,5e-06,1.3433993325989002,1000.0,0.001,Fin,bacteria,
0.0064898343148976825,648.9834314897682,0.9969225876489894,0.003598323452155607,0.00011566883288517162,2.3352523015900547e-05,0.1,1.3433993325989002,1000.0,0.001,Fin,fish,
1.6107771480764913e-06,8.053885740382456e-06,1.1999964645420844,7.59672187179291e-14,7.596721871792899e-14,1.2236625991376888e-19,5e-06,1.3433993325989002,1000.0,0.001,Flagella,bacteria,
2.512986011606136e-05,2.512986011606136,0.32261760720055144,8.173481891726868e-06,5.40797742720585e-08,2.053984566002568e-10,0.1,1.3433993325989002,1000.0,0.001,Flagella,fish,
1.5354558678951927e-14,7.677279339475965e-14,0.02,7.235665311791882e-22,7.235665311791867e-22,1.1110044761116544e-35,5e-06,1.7012542798525891,1000.0,0.001,Fin,bacteria,
0.010534105685850679,1053.410568585068,0.9981789043142567,0.005777979215260137,0.00020126846996114088,6.086584370419885e-05,0.1,1.7012542798525891,1000.0,0.001,Fin,fish,
2.039417752549194e-06,1.019708876274597e-05,1.199995432258837,9.620329685998914e-14,9.620329685998896e-14,1.96198711470022e-19,5e-06,1.7012542798525891,1000.0,0.001,Flagella,bacteria,
2.9033088648456192e-05,2.9033088648456196,0.28700449045749243,9.208203492499932e-06,6.335341128870485e-08,2.6734258829077446e-10,0.1,1.7012542798525891,1000.0,0.001,Flagella,fish,
2.462439355535075e-14,1.2312196777675379e-13,0.02,1.1603972084031952e-21,1.1603972084031937e-21,2.857407754025064e-35,5e-06,2.1544346900318834,1000.0,0.001,Fin,bacteria,
0.01700446922844087,1700.4469228440873,0.9989164275378359,0.00927310792869548,0.0005146468393033548,0.00015768427842551336,0.1,2.1544346900318834,1000.0,0.001,Fin,fish,
2.5819756155432198e-06,1.29098780777161e-05,1.1999940989367348,1.2182981239970545e-13,1.2182981239970525e-13,3.1456160486224448e-19,5e-06,2.1544346900318834,1000.0,0.001,Flagella,bacteria,
3.3426576413930396e-05,3.34265764139304,0.2549380824320912,1.0358274793479778e-05,7.402276593347374e-08,3.462416639007409e-10,0.1,2.1544346900318834,1000.0,0.001,Flagella,fish,
3.9490601497931916e-14,1.974530074896596e-13,0.02,1.860950753312923e-21,1.86095075331292e-21,7.349006460635684e-35,5e-06,2.728333376486768,1000.0,0.001,Fin,bacteria,
0.027179346899453373,2717.9346899453376,0.9993485104775105,0.014877896856045196,0.0012995680899717003,0.0004043715197847391,0.1,2.728333376486768,1000.0,0.001,Fin,fish,
3.268637258983352e-06,1.634318629491676e-05,1.1999923770183156,1.5428263757373765e-13,1.5428263757373745e-13,5.042939775877437e-19,5e-06,2.728333376486768,1000.0,0.001,Flagella,bacteria,
3.83653215935872e-05,3.8365321593587205,0.2261888530118684,1.1638308316115603e-05,8.629508549888561e-08,4.4650744135309544e-10,0.1,2.728333376486768,1000.0,0.001,Flagella,fish,
6.333181782349275e-14,3.1665908911746375e-13,0.02,2.9844416042860904e-21,2.9844416042860844e-21,1.8901011198749912e-34,5e-06,3.455107294592218,1000.0,0.001,Fin,bacteria,
0.043024531709279314,4302.453170927932,0.9996042335228925,0.023866074297090475,0.003233145279206841,0.0010268266703711852,0.1,3.455107294592218,1000.0,0.001,Fin,fish,
4.137535134740111e-06,2.0687675673700557e-05,1.1999901536270692,1.9538011132531024e-13,1.9538011132530984e-13,8.083920752379054e-19,5e-06,3.455107294592218,1000.0,0.001,Flagella,bacteria,
4.391126250051716e-05,4.391126250051717,0.2005001833306673,1.3064684934154633e-05,1.0041257394005667e-07,5.736868096302158e-10,0.1,3.455107294592218,1000.0,0.001,Flagella,fish,
1.0156642331743834e-13,5.078321165871917e-13,0.02,4.786204940424896e-21,4.78620494042489e-21,4.861177170632097e-34,5e-06,4.3754793750741845,1000.0,0.001,Fin,bacteria,
0.06732743057914628,6732.7430579146285,0.9997565803261169,0.03828031034010481,0.007882330229804856,0.002577314936971582,0.1,4.3754793750741845,1000.0,0.001,Fin,fish,
5.236807532035272e-06,2.6184037660176364e-05,1.1999872833385372,2.4742490744856e-13,2.474249074485596e-13,1.2957166189397492e-18,5e-06,4.3754793750741845,1000.0,0.001,Flagella,bacteria,
5.013411441581843e-05,5.013411441581843,0.17760618638028877,1.4655728643340252e-05,1.1665865363792108e-07,7.347519766524076e-10,0.1,4.3754793750741845,1000.0,0.001,Flagella,fish,
1.6288397680496427e-13,8.144198840248214e-13,0.02,7.67572657439463e-21,7.675726574394618e-21,1.2502528693049428e-33,5e-06,5.541020330009492,1000.0,0.001,Fin,bacteria,
0.10371601474492215,10371.601474492216,0.9998477165311119,0.06139645350887798,0.018655209077554524,0.006367795477412715,0.1,5.541020330009492,1000.0,0.001,Fin,fish,
6.6271736910487385e-06,3.313586845524369e-05,1.199983578945472,3.133330299443747e-13,3.133330299443743e-13,2.0765124125839466e-18,5e-06,5.541020330009492,1000.0,0.001,Flagella,bacteria,
5.711227923311786e-05,5.711227923311786,0.15724400235843933,1.6431919652968832e-05,1.3536535725084205e-07,9.38464383556513e-10,0.1,5.541020330009492,1000.0,0.001,Flagella,fish,
2.6122008664603424e-13,1.3061004332301711e-12,0.02,1.2309706579266852e-20,1.2309706579266828e-20,3.2155426192233444e-33,5e-06,7.017038286703826,1000.0,0.001,Fin,bacteria,
0.15641924739500218,15641.924739500218,0.9999025160655688,0.09846804550082837,0.04236533012030665,0.015402297569696403,0.1,7.017038286703826,1000.0,0.001,Fin,fish,
8.385141878541691e-06,4.192570939270846e-05,1.1999787996965143,3.9679715645910717e-13,3.9679715645910636e-13,3.3272004539115193e-18,5e-06,7.017038286703826,1000.0,0.001,Flagella,bacteria,
6.493386281305994e-05,6.4933862813059955,0.13916170730834007,1.8416141214155537e-05,1.5692214441587317e-07,1.1958311871459148e-09,0.1,7.017038286703826,1000.0,0.001,Flagella,fish,
4.189235491655592e-13,2.094617745827796e-12,0.02,1.9741307171249326e-20,1.97413071712493e-20,8.270098465347274e-33,5e-06,8.886238162743403,1000.0,0.001,Fin,bacteria,
0.229495268268112,22949.5268268112,0.9999357030677756,0.15792029679386568,0.09111892620688275,0.03624196087768807,0.1,8.886238162743403,1000.0,0.001,Fin,fish,
1.0606988532737968e-05,5.3034942663689844e-05,1.1999726363751646,5.024934709119227e-13,5.024934709119218e-13,5.329942483738463e-18,5e-06,8.886238162743403,1000.0,0.001,Flagella,bacteria,
7.369781143932263e-05,7.369781143932264,0.12312301449031243,2.063396260353114e-05,1.817864298059148e-07,1.5206778852010727e-09,0.1,8.886238162743403,1000.0,0.001,Flagella,fish,
6.71835547910681e-13,3.3591777395534053e-12,0.02,3.165950433668507e-20,3.1659504336685025e-20,2.1269980442617396e-32,5e-06,11.253355826007645,1000.0,0.001,Fin,bacteria,
0.32578268402216365,32578.268402216367,0.9999560458691104,0.25326489722330103,0.18354404098559093,0.08250931798600443,0.1,11.253355826007645,1000.0,0.001,Fin,fish,
1.3413666439258358e-05,6.70683321962918e-05,1.199964692462844,6.363435561878819e-13,6.363435561878811e-13,8.535700203475707e-18,5e-06,11.253355826007645,1000.0,0.001,Flagella,bacteria,
8.351517862252288e-05,8.351517862252289,0.10890971150595119,2.3113961806671413e-05,2.1049616530032093e-07,1.9303666489583348e-09,0.1,11.253355826007645,1000.0,0.001,Flagella,fish,
1.0774352606843e-12,5.3871763034215005e-12,0.02,5.0772940522618386e-20,5.077294052261829e-20,5.47045564076958e-32,5e-06,14.251026703029977,1000.0,0.001,Fin,bacteria,
0.4465151258082705,44651.51258082705,0.9999687853072787,0.4061708416688798,0.3447362745545022,0.18136142446743098,0.1,14.251026703029977,1000.0,0.001,Fin,fish,
1.6956816250408747e-05,8.478408125204373e-05,1.1999544605055024,8.058459916577983e-13,8.058459916577966e-13,1.3664582406669705e-17,5e-06,14.251026703029977,1000.0,0.001,Flagella,bacteria,
9.45105466729105e-05,9.45105466729105,0.09632253899039128,2.5888089021236038e-05,2.436849275767362e-07,2.4466974457139904e-09,0.1,14.251026703029977,1000.0,0.001,Flagella,fish,
1.7279031221760423e-12,8.639515610880212e-12,0.02,8.142551639149462e-20,8.142551639149452e-20,1.4069540399766007e-31,5e-06,18.047217668271703,1000.0,0.001,Fin,bacteria,
0.5927329229723439,59273.29229723439,0.9999770494940756,0.6513891787789952,0.6074453267185603,0.3860998119302285,0.1,18.047217668271703,1000.0,0.001,Fin,fish,
2.1426063597755417e-05,0.00010713031798877709,1.19994129269439,1.020496188071542e-12,1.0204961880715404e-12,2.186521622688783e-17,5e-06,18.047217668271703,1000.0,0.001,Flagella,bacteria,
0.00010682361936847269,10.682361936847268,0.0851810564455412,2.8992075554311423e-05,2.8210002969725536e-07,3.0970384437157656e-09,0.1,18.047217668271703,1000.0,0.001,Flagella,fish,
2.7710706229748193e-12,1.3855353114874097e-11,0.02,1.3058362685667117e-19,1.3058362685667098e-19,3.6185645222402713e-31,5e-06,22.854638641349908,1000.0,0.001,Fin,bacteria,
0.7681736704444788,76817.36704444789,0.9999826802980495,1.0446509203033105,1.020203686660345,0.8024733317825967,0.1,22.854638641349908,1000.0,0.001,Fin,fish,
2.7057776125600788e-05,0.00013528888062800396,1.199924364606475,1.292317908131103e-12,1.2923179081311013e-12,3.4967248641316107e-17,5e-06,22.854638641349908,1000.0,0.001,Flagella,bacteria,
0.00012061100432043408,12.061100432043407,0.07532287961414708,3.246589342436101e-05,3.26624288752941e-07,3.915744012072358e-09,0.1,22.854638641349908,1000.0,0.001,Flagella,fish,
4.444017894606088e-12,2.2220089473030444e-11,0.02,2.094194100170732e-19,2.0941941001707283e-19,9.30663605593723e-31,5e-06,28.942661247167518,1000.0,0.001,Fin,bacteria,
0.98147083588779,98147.08358877902,0.9999867260457791,1.67533304107575,1.665296982947745,1.6442905202150497,0.1,28.942661247167518,1000.0,0.001,Fin,fish,
3.414542050980612e-05,0.00017072710254903062,1.1999026310720002,1.6365361345068276e-12,1.6365361345068243e-12,5.588021449222826e-17,5e-06,28.942661247167518,1000.0,0.001,Flagella,bacteria,
0.0001360482138490707,13.604821384907071,0.06660255111993028,3.635426962480693e-05,3.783022468064771e-07,4.945933448242508e-09,0.1,28.942661247167518,1000.0,0.001,Flagella,fish,
7.126954785585517e-12,3.5634773927927586e-11,0.02,3.358498331497249e-19,3.358498331497245e-19,2.3935865756045293e-30,5e-06,36.65241237079626,1000.0,0.001,Fin,bacteria,
1.2460538267697938,124605.38267697938,0.9999897563468795,2.686771142434504,2.6839379217465242,3.3478614636851645,0.1,36.65241237079626,1000.0,0.001,Fin,fish,
4.3051585478455625e-05,0.00021525792739227813,1.199874773306897,2.0724287978523802e-12,2.072428797852377e-12,8.922134553875478e-17,5e-06,36.65241237079626,1000.0,0.001,Flagella,bacteria,
0.00015333190546835526,15.333190546835526,0.058890230894719724,4.0707262683016806e-05,4.3837178355621693e-07,6.2417221535878385e-09,0.1,36.65241237079626,1000.0,0.001,Flagella,fish,
1.1429630950922736e-11,5.714815475461368e-11,0.02,5.386086725079708e-19,5.3860867250797e-19,6.156098353732511e-30,5e-06,46.41588833612777,1000.0,0.001,Fin,bacteria,
1.5787876332716422,157878.76332716423,0.9999920776066896,4.308835243483396,4.308335216972455,6.8027357962165915,0.1,46.41588833612777,1000.0,0.001,Fin,fish,
5.4221608009459384e-05,0.0002711080400472969,1.1998391368430983,2.6244047929854013e-12,2.624404792985398e-12,1.4229944794340083e-16,5e-06,46.41588833612777,1000.0,0.001,Flagella,bacteria,
0.0001726823951895567,17.26823951895567,0.052070322398884705,4.558090754243417e-05,5.083023003402299e-07,7.871020289341263e-09,0.1,46.41588833612777,1000.0,0.001,Flagella,fish,
1.8329913326914345e-11,9.164956663457173e-11,0.02,8.6377682364805485e-19,8.637768236480534e-19,1.5832954311266222e-29,5e-06,58.780160722749116,1000.0,0.001,Fin,bacteria,
1.999527668777023,199952.7668777023,0.9999938700543561,6.910172229942484,6.910123572537587,13.817080569784617,0.1,58.780160722749116,1000.0,0.001,Fin,fish,
6.819854352815608e-05,0.00034099271764078044,1.1997936604916912,3.3233682297783005e-12,3.323368229778294e-12,2.266488728786264e-16,5e-06,58.780160722749116,1000.0,0.001,Flagella,bacteria,
0.0001949842690288072,19.49842690288072,0.05,5.53989963310248e-05,5.922614222174874e-07,1.0801932804534442e-08,0.1,58.780160722749116,1000.0,0.001,Flagella,fish,
2.939602541105998e-11,1.4698012705529994e-10,0.02,1.3852550825023734e-18,1.3852550825023703e-18,4.072099360603976e-29,5e-06,74.43803013251689,1000.0,0.001,Fin,bacteria,
2.532245141359906,253224.5141359906,0.9999952566603822,11.081988094136385,11.081985874813077,28.062310507985185,0.1,74.43803013251689,1000.0,0.001,Fin,fish,
8.563895421623541e-05,0.00042819477108117706,1.1997357976410112,4.208444663463701e-12,4.2084446634636945e-12,3.6040679985592817e-16,5e-06,74.43803013251689,1000.0,0.001,Flagella,bacteria,
0.00022307327437695633,22.307327437695633,0.05,7.015619058360323e-05,7.029820530709305e-07,1.5649971151298165e-08,0.1,74.43803013251689,1000.0,0.001,Flagella,fish,
4.714295652518598e-11,2.3571478262592994e-10,0.02,2.2215595406858536e-18,2.2215595406858505e-18,1.0473088484466533e-28,5e-06,94.26684551178855,1000.0,0.001,Fin,bacteria,
3.2068597163818904,320685.97163818905,0.9999963295767512,17.772411092976533,17.77241105446903,56.99362919704509,0.1,94.26684551178855,1000.0,0.001,Fin,fish,
0.0001073286713538999,0.0005366433567694995,1.199662432610567,5.329164979307305e-12,5.329164979307299e-12,5.719721966547865e-16,5e-06,94.26684551178855,1000.0,0.001,Flagella,bacteria,
0.00025866122398504767,25.866122398504764,0.05,8.884440880107569e-05,8.509709468668226e-07,2.298060352471418e-08,0.1,94.26684551178855,1000.0,0.001,Flagella,fish,
7.560404193940814e-11,3.780202096970407e-10,0.02,3.562756675757492e-18,3.562756675757486e-18,2.6935880513387578e-28,5e-06,119.37766417144357,1000.0,0.001,Fin,bacteria,
4.061177897762726,406117.78977627266,0.9999971597908811,28.50197245426795,28.50197245407369,115.75158057391504,0.1,119.37766417144357,1000.0,0.001,Fin,fish,
0.00013419737286279616,0.0006709868643139808,1.1995697963965526,6.748227742214258e-12,6.7482277422142454e-12,9.05594434484992e-16,5e-06,119.37766417144357,1000.0,0.001,Flagella,bacteria,
0.0003037391594868534,30.37391594868534,0.05,0.00011251079782911502,1.0503268385199633e-06,3.4173935165810684e-08,0.1,119.37766417144357,1000.0,0.001,Flagella,fish,
1.2124761639450336e-10,6.062380819725169e-10,0.02,5.713659660337475e-18,5.713659660337463e-18,6.927676147053465e-28,5e-06,151.17750706156616,1000.0,0.001,Fin,bacteria,
5.143069467534838,514306.9467534838,0.9999978022098369,45.70917682329982,45.70917682329959,235.08547170606437,0.1,151.17750706156616,1000.0,0.001,Fin,fish,
0.0001673306069596479,0.0008366530347982394,1.1994533875898912,8.544992514041377e-12,8.544992514041364e-12,1.429838783840191e-15,5e-06,151.17750706156616,1000.0,0.001,Flagella,bacteria,
0.0003608286205546055,36.08286205546055,0.05,0.00014248144367179065,1.3211432096378212e-06,5.141138277472095e-08,0.1,151.17750706156616,1000.0,0.001,Flagella,fish,
1.944470679303274e-10,9.72235339651637e-10,0.02,9.163103092699071e-18,9.163103092699059e-18,1.7817385295186493e-27,5e-06,191.44819761699577,1000.0,0.001,Fin,bacteria,
6.513155469079953,651315.5469079954,0.9999982993164729,73.30470007328468,73.30470007328445,477.4449081915797,0.1,191.44819761699577,1000.0,0.001,Fin,fish,
0.00020797792760202547,0.0010398896380101274,1.1993079049309328,1.0819896589118317e-11,1.0819896589118305e-11,2.250299669473052e-15,5e-06,191.44819761699577,1000.0,0.001,Flagella,bacteria,
0.0004331222556451549,43.3122255645155,0.05,0.00018043567535296832,1.692296547521636e-06,7.815070670773453e-08,0.1,191.44819761699577,1000.0,0.001,Flagella,fish,
3.1183838920379564e-10,1.5591919460189783e-09,0.02,1.4695040180687284e-17,1.469504018068726e-17,4.5824776592305765e-27,5e-06,242.44620170823282,1000.0,0.001,Fin,bacteria,
8.24820518562415,824820.5185624149,0.9999986839818802,117.56016673398508,117.56016673398463,969.6603768780953,0.1,242.44620170823282,1000.0,0.001,Fin,fish,
0.0002575562288188997,0.0012877811440944983,1.199127197177017,1.3700037931876127e-11,1.37000379318761e-11,3.5285301044098927e-15,5e-06,242.44620170823282,1000.0,0.001,Flagella,bacteria,
0.000524662566184855,52.46625661848551,0.05,0.00022850016185320008,2.2056268929406346e-06,1.1988548129155469e-07,0.1,242.44620170823282,1000.0,0.001,Flagella,fish,
5.001010227121894e-10,2.500505113560947e-09,0.02,2.3566711377947157e-17,2.3566711377947107e-17,1.1785736462074364e-26,5e-06,307.029062975785,1000.0,0.001,Fin,bacteria,
10.0,1000000.0,0.9999989322971299,188.5334897256142,172.7970207253994,1885.334897256142,0.1,307.029062975785,1000.0,0.001,Fin,fish,
0.00031764824084841426,0.0015882412042420714,1.1989042331620976,1.7346230479294127e-11,1.73462304792941e-11,5.5099995970989254e-15,5e-06,307.029062975785,1000.0,0.001,Flagella,bacteria,
0.0006405674827750618,64.05674827750617,0.05,0.00028936807460498536,2.9222327622802487e-06,1.8535977914518174e-07,0.1,307.029062975785,1000.0,0.001,Flagella,fish,
8.020212628195512e-10,4.010106314097757e-09,0.02,3.7794376765391525e-17,3.7794376765391476e-17,3.0311893780857216e-26,5e-06,388.81551803080856,1000.0,0.001,Fin,bacteria,
10.0,1000000.0,0.9999989322971299,302.35469129781586,172.7970207253994,3023.5469129781586,0.1,388.81551803080856,1000.0,0.001,Fin,fish,
