sweep,scenario,propulsion,rho,mu,L,freq,speed,Re
freq@Cytoplasm,bacteria,Fin,1100.0,0.01,5e-06,179.5714494371641,1.8818280267396403e-11,1.0350054147068023e-11
freq@Cytoplasm,bacteria,Fin,1100.0,0.01,5e-06,209.91037201085547,2.5714097517948176e-11,1.4142753634871499e-11
freq@Cytoplasm,bacteria,Fin,1100.0,0.01,5e-06,245.37511066398167,3.5135894194127104e-11,1.932474180676991e-11
freq@Cytoplasm,bacteria,Fin,1100.0,0.01,5e-06,286.83168133420116,4.801092856610012e-11,2.6406010711355064e-11
freq@Cytoplasm,bacteria,Fin,1100.0,0.01,5e-06,335.29241492495566,6.56048548819399e-11,3.608267018506695e-11
freq@Cytoplasm,bacteria,Fin,1100.0,0.01,5e-06,391.94067748472213,8.964695652480259e-11,4.930582608864143e-11
freq@Cytoplasm,bacteria,Fin,1100.0,0.01,5e-06,458.1597669054491,1.2249801173425112e-10,6.737390645383812e-11
freq@Cytoplasm,bacteria,Fin,1100.0,0.01,5e-06,535.5666917706897,1.6738477270905605e-10,9.206162498998083e-11
freq@Cytoplasm,bacteria,Fin,1100.0,0.01,5e-06,626.0516572014822,2.287250389088058e-10,1.257987713998432e-10
freq@Cytoplasm,bacteria,Fin,1100.0,0.01,5e-06,731.8242219076174,3.125406600190672e-10,1.7189736301048698e-10
freq@Cytoplasm,bacteria,Fin,1100.0,0.01,5e-06,855.4672535565685,4.2707037906097867e-10,2.3488870848353826e-10
freq@Cytoplasm,bacteria,Fin,1100.0,0.01,5e-06,1000.0,5.835691929689801e-10,3.209630561329391e-10
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,0.1,1.1999917193250553e-07,6.599954456287805e-08
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,0.11689518164985782,1.40273093141019e-07,7.715020122756044e-08
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,0.13664483492953255,1.6397227176057072e-07,9.01847494683139e-08
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,0.15973122800602543,1.916753942232674e-07,1.0542146682279708e-07
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,0.18671810912919196,2.2405890076626633e-07,1.232323954214465e-07
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,0.21826447283974873,2.619135135439876e-07,1.440524324491932e-07
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,0.25514065200312885,3.061635331924606e-07,1.6838994325585334e-07
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,0.2982471286216891,3.578893994493626e-07,1.9683916969714942e-07
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,0.3486365227678085,4.183540727176194e-07,2.3009473999469065e-07
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,0.4075392965871777,4.890338520802118e-07,2.689686186441165e-07
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,0.47639380104013407,5.716544131395551e-07,3.1440992722675535e-07
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,0.556881399094527,6.682329156681988e-07,3.6752810361750937e-07
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,0.6509675230458171,7.811272308977379e-07,4.296199769937559e-07
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,0.7609496685459878,9.130934661705226e-07,5.022014063937875e-07
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,0.8895134973108234,1.0673532124805263e-06,5.870442668642895e-07
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,1.03979841848149,1.2476721029663906e-06,6.862196566315149e-07
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,1.2154742500762865,1.4584516647708767e-06,8.021484156239823e-07
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,1.4208308325339223,1.7048366225402845e-06,9.376601423971566e-07
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,1.6608827826277157,1.9928402381630406e-06,1.0960621309896725e-06
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,1.9414919457438806,2.3294909428095423e-06,1.2812200185452483e-06
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,2.2695105366946686,2.72300354131616e-06,1.497651947723888e-06
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,2.652948464431896,3.1829791429238696e-06,1.7506385286081284e-06
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,3.1011689265747786,3.720638862336756e-06,2.046351374285216e-06
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,3.6251170499885332,4.3490967240877865e-06,2.392003198248283e-06
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,4.237587160604064,5.083678434214534e-06,2.7960231388179936e-06
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,4.9535352089591695,5.942293575866842e-06,3.268261466726763e-06
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,5.790443980602486,6.9458701870139805e-06,3.82022860285769e-06
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,6.768750009458534,8.118862021344597e-06,4.465374111739529e-06
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,7.912342618981323,9.489840536058836e-06,5.21941229483236e-06
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,9.249147277217336,1.1092185534078425e-05,6.100702043743134e-06
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,10.811807510766078,1.2964890661049111e-05,7.130689863577011e-06
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,12.638482029342985,1.515350248615377e-05,8.334426367384575e-06
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,14.773776525985111,1.7711214826743316e-05,9.741168154708823e-06
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,17.269832906594342,2.0700143302132545e-05,1.13850788161729e-05
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,20.187602546790387,2.4192808893541695e-05,1.3306044891447933e-05
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,23.598334667821938,2.82738635397628e-05,1.555062494686954e-05
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,27.58531617629184,3.304209554100268e-05,1.8173152547551475e-05
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,32.245905452963946,3.8612757896405725e-05,2.1237016843023148e-05
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,37.693909753883595,4.51202683655616e-05,2.4816147601058882e-05
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,44.06236427773573,5.2721336503136484e-05,2.8996735076725066e-05
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,51.50678076168122,6.159857932397372e-05,3.3879218628185555e-05
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,60.208944933361316,7.196469435433173e-05,3.958058189488245e-05
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,70.38135554931554,8.406726547027787e-05,4.623699600865283e-05
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,82.27241341700466,9.819428354829185e-05,5.400685595156052e-05
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,96.17248711152965,0.00011468046934348664,6.307425813891766e-05
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,112.42100350620862,0.00013391449008759437,7.365296954817691e-05
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,131.41473626117568,0.00015634716247392433,8.599093936065839e-05
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,153.6174946671828,0.0001825007323463801,0.00010037540279050905
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,179.5714494371641,0.00021297931341868193,0.00011713862238027507
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,209.91037201085547,0.0002484805522766642,0.0001366643037521653
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,245.37511066398167,0.00028980856244276154,0.00015939470934351886
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,286.83168133420116,0.00033788813397483963,0.00018583847368616182
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,335.29241492495566,0.00039378017506352947,0.00021657909628494123
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,391.94067748472213,0.00045869827617961434,0.00025228405189878786
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,458.1597669054491,0.0005340262051753975,0.00029371441284646864
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,535.5666917706897,0.0006213360440754379,0.0003417348242414909
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,626.0516572014822,0.0007224065693471893,0.0003973236131409541
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,731.8242219076174,0.0008392413645377239,0.00046158275049574816
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,855.4672535565685,0.0009740860499474202,0.0005357473274710811
freq@Cytoplasm,bacteria,Flagella,1100.0,0.01,5e-06,1000.0,0.0011294439356581698,0.0006211941646119935
size@Water,bacteria,Fin,1000.0,0.001,1e-06,100.0,1.0611511669367246e-11,1.0611511669367246e-11
size@Water,bacteria,Flagella,1000.0,0.001,1e-06,100.0,0.0001185871533251337,0.00011858715332513368
size@Water,bacteria,Fin,1000.0,0.001,1.3141473626117555e-06,100.0,1.3944845278501816e-11,1.8325581644772154e-11
size@Water,bacteria,Flagella,1000.0,0.001,1.3141473626117555e-06,100.0,0.00011815653913815893,0.00015527510428374423
size@Water,bacteria,Fin,1000.0,0.001,1.726983290659436e-06,100.0,1.8322676709203733e-11,3.1642956516949665e-11
size@Water,bacteria,Flagella,1000.0,0.001,1.726983290659436e-06,100.0,0.00011759987246806602,0.00020309301473603068
size@Water,bacteria,Fin,1000.0,0.001,2.2695105366946684e-06,100.0,2.4080737404119645e-11,5.465148727002695e-11
size@Water,bacteria,Flagella,1000.0,0.001,2.2695105366946684e-06,100.0,0.0001168837282121693,0.0002652688527456741
size@Water,bacteria,Fin,1000.0,0.001,2.982471286216888e-06,100.0,3.164535300470561e-11,9.43813566787318e-11
size@Water,bacteria,Flagella,1000.0,0.001,2.982471286216888e-06,100.0,0.00011596804293523277,0.00034587135817309896
size@Water,bacteria,Fin,1000.0,0.001,3.919406774847221e-06,100.0,4.1586734056409114e-11,1.6299532720445953e-10
size@Water,bacteria,Flagella,1000.0,0.001,3.919406774847221e-06,100.0,0.00011480616170933544,0.00044997204799777495
size@Water,bacteria,Fin,1000.0,0.001,5.150678076168122e-06,100.0,5.799494218194923e-11,2.987132772252037e-10
size@Water,bacteria,Flagella,1000.0,0.001,5.150678076168122e-06,100.0,0.0001165771044804309,0.000600451136230516
size@Water,bacteria,Fin,1000.0,0.001,6.768750009458541e-06,100.0,1.316187159261517e-10,8.908941846700603e-10
size@Water,bacteria,Flagella,1000.0,0.001,6.768750009458541e-06,100.0,0.00014761170854038497,0.0009991467535789222
size@Water,bacteria,Fin,1000.0,0.001,8.895134973108237e-06,100.0,2.9870639295381807e-10,2.6570336826545187e-09
size@Water,bacteria,Flagella,1000.0,0.001,8.895134973108237e-06,100.0,0.00018337232746246102,0.001631121603111593
size@Water,bacteria,Fin,1000.0,0.001,1.1689518164985777e-05,100.0,6.779203864937244e-10,7.92456267233257e-09
size@Water,bacteria,Flagella,1000.0,0.001,1.1689518164985777e-05,100.0,0.00022232961504764504,0.0025989260737137414
size@Water,bacteria,Fin,1000.0,0.001,1.5361749466718298e-05,100.0,1.538543958901073e-09,2.3634726840171218e-08
size@Water,bacteria,Flagella,1000.0,0.001,1.5361749466718298e-05,100.0,0.00026217154935403997,0.004027413658478133
size@Water,bacteria,Fin,1000.0,0.001,2.0187602546790388e-05,100.0,3.4917255753441623e-09,7.048956811751094e-08
size@Water,bacteria,Flagella,1000.0,0.001,2.0187602546790388e-05,100.0,0.00030041800589186707,0.006064719300844345
size@Water,bacteria,Fin,1000.0,0.001,2.6529484644318946e-05,100.0,7.924395806213624e-09,2.102301368564498e-07
size@Water,bacteria,Flagella,1000.0,0.001,2.6529484644318946e-05,100.0,0.0003350818418481616,0.008889548577900912
size@Water,bacteria,Fin,1000.0,0.001,3.4863652276780875e-05,100.0,1.7983751821049054e-08,6.26979270120979e-07
size@Water,bacteria,Flagella,1000.0,0.001,3.4863652276780875e-05,100.0,0.00041420459904228935,0.014440685112453819
size@Water,bacteria,Fin,1000.0,0.001,4.581597669054491e-05,100.0,4.080923998728281e-08,1.8697151880162024e-06
size@Water,bacteria,Flagella,1000.0,0.001,4.581597669054491e-05,100.0,0.000540060591203595,0.024743403458065808
size@Water,bacteria,Fin,1000.0,0.001,6.020894493336126e-05,100.0,9.25827108311239e-08,5.574307338212448e-06
size@Water,bacteria,Flagella,1000.0,0.001,6.020894493336126e-05,100.0,0.0007000182059972992,0.042147357617241726
size@Water,bacteria,Fin,1000.0,0.001,7.912342618981327e-05,100.0,2.0988600857307915e-07,1.6606900107606542e-05
size@Water,bacteria,Flagella,1000.0,0.001,7.912342618981327e-05,100.0,0.0008985533399701318,0.07109661887273691
size@Water,bacteria,Fin,1000.0,0.001,0.000103979841848149,100.0,4.7478563081071457e-07,4.936813480347176e-05
size@Water,bacteria,Flagella,1000.0,0.001,0.000103979841848149,100.0,0.0011360231273243038,0.11812350511502073
size@Water,bacteria,Fin,1000.0,0.001,0.00013664483492953258,100.0,1.0672853707482943e-06,0.00014583903330860564
size@Water,bacteria,Flagella,1000.0,0.001,0.00013664483492953258,100.0,0.0014054355435058064,0.1920455078464488
size@Water,bacteria,Fin,1000.0,0.001,0.00017957144943716409,100.0,2.3577198073887473e-06,0.0004233791631795087
size@Water,bacteria,Flagella,1000.0,0.001,0.00017957144943716409,100.0,0.0016911621361903606,0.30368443602895373
size@Water,bacteria,Fin,1000.0,0.001,0.00023598334667821938,100.0,4.989849244463329e-06,0.0011775213241282407
size@Water,bacteria,Flagella,1000.0,0.001,0.00023598334667821938,100.0,0.0019721917263919586,0.46540440388506954
size@Water,bacteria,Fin,1000.0,0.001,0.00031011689265747787,100.0,9.725032050322824e-06,0.003015896720440495
size@Water,bacteria,Flagella,1000.0,0.001,0.00031011689265747787,100.0,0.0022288415694764474,0.691201421751852
size@Water,bacteria,Fin,1000.0,0.001,0.0004075392965871778,100.0,1.697885818741085e-05,0.0069195519225508624
size@Water,bacteria,Flagella,1000.0,0.001,0.0004075392965871778,100.0,0.002448227389880042,0.9977488683571747
size@Water,bacteria,Fin,1000.0,0.001,0.0005355666917706902,100.0,3.259864483018404e-05,0.01745874836790938
size@Water,bacteria,Flagella,1000.0,0.001,0.0005355666917706902,100.0,0.002492720532444981,1.335018089070432
size@Water,bacteria,Fin,1000.0,0.001,0.0007038135554931555,100.0,7.398296792127113e-05,0.0520702156986059
size@Water,bacteria,Flagella,1000.0,0.001,0.0007038135554931555,100.0,0.0025963966155395646,1.8273791334532965
size@Water,bacteria,Fin,1000.0,0.001,0.0009249147277217336,100.0,0.0037238616628179066,3.444254495938626
size@Water,bacteria,Flagella,1000.0,0.001,0.0009249147277217336,100.0,0.002660651993898977,2.46087621449936
size@Water,bacteria,Fin,1000.0,0.001,0.0012154742500762872,100.0,0.010727009842079749,13.038404243362836
size@Water,bacteria,Flagella,1000.0,0.001,0.0012154742500762872,100.0,0.002691240413197793,3.2711334230065843
size@Water,bacteria,Fin,1000.0,0.001,0.001597312280060254,100.0,0.021132058414795818,33.75449640890399
size@Water,bacteria,Flagella,1000.0,0.001,0.001597312280060254,100.0,0.0026938804262885974,4.302968285924729
size@Water,bacteria,Fin,1000.0,0.001,0.0020991037201085546,100.0,0.036365917898016686,76.3358335448891
size@Water,bacteria,Flagella,1000.0,0.001,0.0020991037201085546,100.0,0.0026736878244499884,5.612348058711919
size@Water,bacteria,Fin,1000.0,0.001,0.002758531617629184,100.0,0.05788125085360951,159.66726054760804
size@Water,bacteria,Flagella,1000.0,0.001,0.002758531617629184,100.0,0.0026349945480164116,7.268715772983793
size@Water,bacteria,Fin,1000.0,0.001,0.003625117049988535,100.0,0.08738013221230068,316.7632071130636
size@Water,bacteria,Flagella,1000.0,0.001,0.003625117049988535,100.0,0.002581366989974132,9.35775748763281
size@Water,bacteria,Fin,1000.0,0.001,0.004763938010401341,100.0,0.12705286091528434,605.271953444558
size@Water,bacteria,Flagella,1000.0,0.001,0.004763938010401341,100.0,0.0025157099885384504,11.984686437544646
size@Water,bacteria,Fin,1000.0,0.001,0.006260516572014822,100.0,0.20852926078898681,1305.5008929194526
size@Water,bacteria,Flagella,1000.0,0.001,0.006260516572014822,100.0,0.0024403948857547597,15.27813262452789
size@Water,bacteria,Fin,1000.0,0.001,0.008227241341700473,100.0,0.27650056810595514,2274.836904924982
size@Water,bacteria,Flagella,1000.0,0.001,0.008227241341700473,100.0,0.0025114771260859037,20.66252844046904
size@Water,bacteria,Fin,1000.0,0.001,0.010811807510766078,100.0,0.3652446241835787,3948.95457101495
size@Water,bacteria,Flagella,1000.0,0.001,0.010811807510766078,100.0,0.0029105411466825437,31.468210630096042
size@Water,bacteria,Fin,1000.0,0.001,0.014208308325339238,100.0,0.481420300311997,6840.168060910262
size@Water,bacteria,Flagella,1000.0,0.001,0.014208308325339238,100.0,0.0033169716010914563,47.12855521470156
size@Water,bacteria,Fin,1000.0,0.001,0.018671810912919206,100.0,0.6337498301970288,11833.256995533577
size@Water,bacteria,Flagella,1000.0,0.001,0.018671810912919206,100.0,0.003720678787657139,69.47181079084356
size@Water,bacteria,Fin,1000.0,0.001,0.024537511066398166,100.0,0.8336719032551474,20456.2335518684
size@Water,bacteria,Flagella,1000.0,0.001,0.024537511066398166,100.0,0.0041128406649701965,100.91887333103858
size@Water,bacteria,Fin,1000.0,0.001,0.03224590545296398,100.0,1.0961998433747477,35347.95650701604
size@Water,bacteria,Flagella,1000.0,0.001,0.03224590545296398,100.0,0.004486482812781301,144.6707005972937
size@Water,bacteria,Fin,1000.0,0.001,0.04237587160604064,100.0,1.4410487093347215,61065.695084818726
size@Water,bacteria,Flagella,1000.0,0.001,0.04237587160604064,100.0,0.004836667564670716,204.95800372158752
size@Water,bacteria,Fin,1000.0,0.001,0.05568813990945267,100.0,1.8941156892983977,105479.77951033856
size@Water,bacteria,Flagella,1000.0,0.001,0.05568813990945267,100.0,0.005160382773019112,287.37211785021765
size@Water,bacteria,Fin,1000.0,0.001,0.07318242219076182,100.0,2.4894248442182216,182182.13996174934
size@Water,bacteria,Flagella,1000.0,0.001,0.07318242219076182,100.0,0.005456252839601827,399.30179888728395
size@Water,bacteria,Fin,1000.0,0.001,0.09617248711152965,100.0,2.9999999999999987,288517.4613345888
size@Water,bacteria,Flagella,1000.0,0.001,0.09617248711152965,100.0,0.005724180148098501,550.508641517077
size@Water,bacteria,Fin,1000.0,0.001,0.1263848202934297,100.0,2.9999999999999987,379154.4608802889
size@Water,bacteria,Flagella,1000.0,0.001,0.1263848202934297,100.0,0.0059649912450630005,753.8843465591688
size@Water,bacteria,Fin,1000.0,0.001,0.16608827826277167,100.0,2.9999999999999987,498264.83478831477
size@Water,bacteria,Flagella,1000.0,0.001,0.16608827826277167,100.0,0.007223108469567752,1199.6736494157515
size@Water,bacteria,Fin,1000.0,0.001,0.21826447283974873,100.0,2.9999999999999987,654793.4185192458
size@Water,bacteria,Flagella,1000.0,0.001,0.21826447283974873,100.0,0.007261593735909511,1584.9479287447107
size@Water,bacteria,Fin,1000.0,0.001,0.2868316813342015,100.0,2.9999999999999987,860495.0440026041
size@Water,bacteria,Flagella,1000.0,0.001,0.2868316813342015,100.0,0.007291018804845617,2091.2951824331485
size@Water,bacteria,Fin,1000.0,0.001,0.37693909753883637,100.0,2.9999999999999987,1130817.2926165087
size@Water,bacteria,Flagella,1000.0,0.001,0.37693909753883637,100.0,0.007313490719926374,2756.7405918277022
size@Water,bacteria,Fin,1000.0,0.001,0.495353520895917,100.0,2.9999999999999987,1486060.5626877502
size@Water,bacteria,Flagella,1000.0,0.001,0.495353520895917,100.0,0.007330637576951293,3631.257134154737
size@Water,bacteria,Fin,1000.0,0.001,0.6509675230458177,100.0,2.9999999999999987,1952902.5691374522
size@Water,bacteria,Flagella,1000.0,0.001,0.6509675230458177,100.0,0.0073437126082942505,4780.51840658165
size@Water,bacteria,Fin,1000.0,0.001,0.8554672535565685,100.0,2.9999999999999987,2566401.760669704
size@Water,bacteria,Flagella,1000.0,0.001,0.8554672535565685,100.0,0.0073536777626919125,6290.830519190061
size@Water,bacteria,Fin,1000.0,0.001,1.1242100350620863,100.0,2.9999999999999987,3372630.1051862575
size@Water,bacteria,Flagella,1000.0,0.001,1.1242100350620863,100.0,0.007361269842717899,8275.613427983368
size@Water,bacteria,Fin,1000.0,0.001,1.4773776525985127,100.0,2.9999999999999987,4432132.957795535
size@Water,bacteria,Flagella,1000.0,0.001,1.4773776525985127,100.0,0.007367052302341026,10883.918437003054
size@Water,bacteria,Fin,1000.0,0.001,1.9414919457438817,100.0,2.9999999999999987,5824475.837231643
size@Water,bacteria,Flagella,1000.0,0.001,1.9414919457438817,100.0,0.007371455513986991,14311.62150881507
size@Water,bacteria,Fin,1000.0,0.001,2.5514065200312874,100.0,2.9999999999999987,7654219.560093858
size@Water,bacteria,Flagella,1000.0,0.001,2.5514065200312874,100.0,0.00737480790305467,18816.13296783195
size@Water,bacteria,Fin,1000.0,0.001,3.35292414924956,100.0,2.9999999999999987,10058772.447748676
size@Water,bacteria,Flagella,1000.0,0.001,3.35292414924956,100.0,0.00737735992536015,24735.728251445977
size@Water,bacteria,Fin,1000.0,0.001,4.406236427773573,100.0,2.9999999999999987,13218709.283320712
size@Water,bacteria,Flagella,1000.0,0.001,4.406236427773573,100.0,0.007379302478222716,32514.95139110473
size@Water,bacteria,Fin,1000.0,0.001,5.790443980602483,100.0,2.9999999999999987,17371331.94180744
size@Water,bacteria,Flagella,1000.0,0.001,5.790443980602483,100.0,0.0073807810061734536,42737.99894934221
size@Water,bacteria,Fin,1000.0,0.001,7.609496685459884,100.0,2.9999999999999987,22828490.05637964
size@Water,bacteria,Flagella,1000.0,0.001,7.609496685459884,100.0,0.007381906290130136,56172.59144712073
size@Water,bacteria,Fin,1000.0,0.001,10.0,100.0,2.9999999999999987,29999999.999999985
size@Water,bacteria,Flagella,1000.0,0.001,10.0,100.0,0.0073827626895881515,73827.6268958815
size@Honey,bacteria,Fin,1400.0,10.0,1e-06,100.0,1.3322676295501878e-15,1.8651746813702628e-19
size@Honey,bacteria,Flagella,1400.0,10.0,1e-06,100.0,0.00011999976169141391,1.6799966636797948e-08
size@Honey,bacteria,Fin,1400.0,10.0,1.3141473626117555e-06,100.0,1.3322676295501878e-15,2.4511143883329525e-19
size@Honey,bacteria,Flagella,1400.0,10.0,1.3141473626117555e-06,100.0,0.00011999969836073987,2.207762019609615e-08
size@Honey,bacteria,Fin,1400.0,10.0,1.726983290659436e-06,100.0,1.3322676295501878e-15,3.221125508887482e-19
size@Honey,bacteria,Flagella,1400.0,10.0,1.726983290659436e-06,100.0,0.00011999961513398105,2.9013226231072787e-08
size@Honey,bacteria,Fin,1400.0,10.0,2.2695105366946684e-06,100.0,3.9968028886505635e-15,1.2699100776437798e-18
size@Honey,bacteria,Flagella,1400.0,10.0,2.2695105366946684e-06,100.0,0.00011999950576280227,3.8127619981756525e-08
size@Honey,bacteria,Fin,1400.0,10.0,2.982471286216888e-06,100.0,3.9968028886505635e-15,1.6688489792896628e-18
size@Honey,bacteria,Flagella,1400.0,10.0,2.982471286216888e-06,100.0,0.00011999936203244133,5.010525122765418e-08
size@Honey,bacteria,Fin,1400.0,10.0,3.919406774847221e-06,100.0,6.661338147750939e-15,3.655189141218058e-18
size@Honey,bacteria,Flagella,1400.0,10.0,3.919406774847221e-06,100.0,0.00011999917315153041,6.584558011166424e-08
size@Honey,bacteria,Fin,1400.0,10.0,5.150678076168122e-06,100.0,9.325873406851315e-15,6.724840037690372e-18
size@Honey,bacteria,Flagella,1400.0,10.0,5.150678076168122e-06,100.0,0.00012361513413017278,8.913824657456077e-08
size@Honey,bacteria,Fin,1400.0,10.0,6.768750009458541e-06,100.0,1.7319479184152442e-14,1.641237148481684e-17
size@Honey,bacteria,Flagella,1400.0,10.0,6.768750009458541e-06,100.0,0.0001624474498291839,1.539392648594926e-07
size@Honey,bacteria,Fin,1400.0,10.0,8.895134973108237e-06,100.0,4.1300296516055823e-14,5.143203967155918e-17
size@Honey,bacteria,Flagella,1400.0,10.0,8.895134973108237e-06,100.0,0.00021347749880229472,2.658475631795149e-07
size@Honey,bacteria,Fin,1400.0,10.0,1.1689518164985777e-05,100.0,9.459100169806334e-14,1.5480125256311966e-16
size@Honey,bacteria,Flagella,1400.0,10.0,1.1689518164985777e-05,100.0,0.00028053547060435946,4.5910542713734906e-07
size@Honey,bacteria,Fin,1400.0,10.0,1.5361749466718298e-05,100.0,2.1449508835758024e-13,4.613027732867054e-16
size@Honey,bacteria,Flagella,1400.0,10.0,1.5361749466718298e-05,100.0,0.0003686526461286199,7.928409426098863e-07
size@Honey,bacteria,Fin,1400.0,10.0,2.0187602546790388e-05,100.0,4.889422200449189e-13,1.3818799689257013e-15
size@Honey,bacteria,Flagella,1400.0,10.0,2.0187602546790388e-05,100.0,0.0004844359264066789,1.3691439918357924e-06
size@Honey,bacteria,Fin,1400.0,10.0,2.6529484644318946e-05,100.0,1.1097789354153065e-12,4.1218608515964605e-15
size@Honey,bacteria,Flagella,1400.0,10.0,2.6529484644318946e-05,100.0,0.0006365566376449472,2.3642527361097298e-06
size@Honey,bacteria,Fin,1400.0,10.0,3.4863652276780875e-05,100.0,2.516653552220305e-12,1.2283562808402776e-14
size@Honey,bacteria,Flagella,1400.0,10.0,3.4863652276780875e-05,100.0,0.0008363850365795678,4.082321191873778e-06
size@Honey,bacteria,Fin,1400.0,10.0,4.581597669054491e-05,100.0,5.714095863140756e-12,3.665156360224743e-14
size@Honey,bacteria,Flagella,1400.0,10.0,4.581597669054491e-05,100.0,0.0010988061988652653,7.048003087249215e-06
size@Honey,bacteria,Fin,1400.0,10.0,6.020894493336126e-05,100.0,1.2969625373671079e-11,1.0932424439015615e-13
size@Honey,bacteria,Flagella,1400.0,10.0,6.020894493336126e-05,100.0,0.0014432522223288835,1.216553710108114e-05
size@Honey,bacteria,Fin,1400.0,10.0,7.912342618981327e-05,100.0,2.94337887396523e-11,3.26046309515981e-13
size@Honey,bacteria,Flagella,1400.0,10.0,7.912342618981327e-05,100.0,0.0018949686514893038,2.0991097711937346e-05
size@Honey,bacteria,Fin,1400.0,10.0,0.000103979841848149,100.0,6.679856667801687e-11,9.723986158408522e-13
size@Honey,bacteria,Flagella,1400.0,10.0,0.000103979841848149,100.0,0.002486478532711889,3.619611024262797e-05
size@Honey,bacteria,Fin,1400.0,10.0,0.00013664483492953258,100.0,1.5160006583414543e-10,2.90015123596983e-12
size@Honey,bacteria,Flagella,1400.0,10.0,0.00013664483492953258,100.0,0.003259067633337498,6.234686622942188e-05
size@Honey,bacteria,Fin,1400.0,10.0,0.00017957144943716409,100.0,3.4405678306370646e-10,8.649588531281278e-12
size@Honey,bacteria,Flagella,1400.0,10.0,0.00017957144943716409,100.0,0.004263799324921269,0.00010719192748394396
size@Honey,bacteria,Fin,1400.0,10.0,0.00023598334667821938,100.0,7.808380608764764e-10,2.5797069034710698e-11
